Title,Description,Thumbnail url,Channel name,Views,Likes,Comments,Duration in seconds,Duration in minutes,Duration in timestamp,Duration,Uploaded Time,Video url,Tags,Tags (in description),Emails (in description),Links (in description)
Bahdanau Attention Vs Luong Attention,"Bahdanau Attention and Luong Attention are two mechanisms used in the context of sequence-to-sequence models, especially in machine translation tasks. These attention mechanisms allow the model to focus on different parts of the input sequence when generating each element of the output sequence. While Bahdanau Attention introduces alignment scores, Luong Attention simplifies this process by using a global score. Understanding the differences between these attention mechanisms is crucial for optimizing performance in sequence-based tasks.

🔗Research Paper Links:
Bahdanau Attention - https://arxiv.org/abs/1409.0473
Luong Attention - https://arxiv.org/abs/1508.04025

Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
E-mail us at support@campusx.in

✨ Hashtags✨
#AttentionMechanism #BahdanauAttention #LuongAttention #SequenceToSequence #MachineTranslation #DeepLearning #NeuralNetworks #DataScience

⌚Time Stamps⌚

00:00 - Intro
01:13 - Recap
14:00 - Bahdanau Attention Overview
20:12 - Neural Network Implementation
21:36 - Architecture
40:20 - Luong Attention
46:25 - Architecture",https://i.ytimg.com/vi/0hZT4_fHfNQ/maxresdefault.jpg,CampusX,87785,3697,163,3153,52.55,52:33,"52 Minutes, 33 Seconds",2024-01-17T05:16:23,https://www.youtube.com/watch?v=0hZT4_fHfNQ,[],"[#LuongAttention, #NeuralNetworks, #DataScience, #DeepLearning, #MachineTranslation, #AttentionMechanism, #BahdanauAttention, #SequenceToSequence]",[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in, https://www.linkedin.com/in/nitish-singh-03412789, https://arxiv.org/abs/1409.0473, https://www.instagram.com/campusx.official, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes, https://arxiv.org/abs/1508.04025]"
Introduction to Transformers | Transformers Part 1,"Transformers are a powerful class of models in natural language processing and machine learning, revolutionizing various tasks. From attention mechanisms to self-attention, transformers have reshaped the landscape of deep learning.

Introduced by Vaswani et al., transformers use self-attention mechanisms to process input data in parallel, making them highly efficient for tasks like language translation, summarization, and various other sequence-based tasks.

A Comprehensive Survey on Applications of Transformers for Deep Learning Tasks:

https://arxiv.org/abs/2306.07303

Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in/s/store
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
E-mail us at support@campusx.in

✨ Hashtags✨
 #Transformers #NLP #MachineLearning #deeplearning 

⌚Time Stamps⌚

00:00 - Intro
01:01 - What is Transformer? / Overview
05:12 - History of Transformer / Research Paper
07:55 - Impact of Transformers in NLP
10:29 - Democratizing AI
13:08 - Multimodal Capability of Transformers
16:28 - Acceleration of Gen AI
19:07 - Unification of Deep Learning
21:09 - Why transformers were created? / Seq-to-Seq Learning with Neural Networks
25:25 - Neural Machine Translation by Jointly Learning to Align and Translate
33:16 - Attention is all you need
39:10 - The Timeline of Transformers
41:42 - The Advantages of Transformers 
46:30 - Real World Application of Transformers
47:30 - DALL*E 2
48:20 - AlphaFold by Google Deepmind
49:08 - OpenAI Codex
49:41 - A Comprehensive Survey on Applications of Transformers for Deep Learning Tasks
50:30 - Disadvantages of Transformers
54:40 - The Future of Transformers
59:20 - Outro",https://i.ytimg.com/vi/BjRVS2wTtcA/maxresdefault.jpg,CampusX,352629,9009,315,3605,60.08,1:00:05,"1 Hours, 0 Minutes, 5 Seconds",2024-01-28T07:20:42,https://www.youtube.com/watch?v=BjRVS2wTtcA,[],"[#NLP, #MachineLearning, #Transformers, #deeplearning]",[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://arxiv.org/abs/2306.07303, https://learnwith.campusx.in/s/store, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes]"
What is Self Attention | Transformers Part 2 | CampusX,"Self Attention is a mechanism that enables transformers to weigh the importance of different words in a sequence relative to each other. It allows the model to focus on relevant information, improving its ability to capture long-range dependencies in data.

Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in/s/store
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
E-mail us at support@campusx.in

✨ Hashtags✨
#SelfAttention #DeepLearning #CampusX #NLP

⌚Time Stamps⌚

00:00 - Intro
01:50 - What is Self Attention?
11:41 - The problem of ""Average Meaning""
22:46 - Outro",https://i.ytimg.com/vi/XnGGmvpDLA0/maxresdefault.jpg,CampusX,163948,5444,195,1401,23.35,23:21,"23 Minutes, 21 Seconds",2024-02-05T12:33:29,https://www.youtube.com/watch?v=XnGGmvpDLA0,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]","[#NLP, #CampusX, #SelfAttention, #DeepLearning]",[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in/s/store, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes]"
Self Attention in Transformers | Deep Learning | Simple Explanation with Code!,"Self Attention works by computing attention scores for each word in a sequence based on its relationship with every other word. These scores determine how much focus each word receives during processing, allowing the model to prioritize relevant information and capture complex dependencies across the sequence.

Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in/s/store
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
E-mail us at support@campusx.in

✨ Hashtags✨
#SelfAttention #DeepLearning #CampusX  #Transformers #NLP #GENAI

⌚Time Stamps⌚

00:00 - Intro
02:37 - Revision [What is Self Attention]
07:00 - How does Self Attention work?
24:45 - Parallel Operations
29:40 - No Learning Parameters Involved
39:10 - Progress Summarization
50:15 - Query, Key & Value Vectors
52:28 - A Relatable Example
01:07:52 - How to build vectors based on Embedding vector
01:20:08 - Summarized Matrix Attention
01:22:45 - Outro",https://i.ytimg.com/vi/-tCKPl_8Xb8/maxresdefault.jpg,CampusX,222382,10847,1015,5004,83.4,1:23:24,"1 Hours, 23 Minutes, 24 Seconds",2024-02-09T03:51:00,https://www.youtube.com/watch?v=-tCKPl_8Xb8,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]","[#GENAI, #SelfAttention, #DeepLearning, #NLP, #Transformers, #CampusX]",[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in/s/store, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes]"
Scaled Dot Product Attention | Why do we scale Self Attention?,"Scaling Self Attention in Scaled Dot Product Attention is crucial for stabilizing training, optimizing dataset utilization, and improving the model's ability to focus on relevant information within sequences by standardizing the variance of dot products.

Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

============================
Did you like my teaching style?
Check my affordable mentorship program at : https://learnwith.campusx.in/s/store
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
E-mail us at support@campusx.in

💭Share your thoughts, experiences, or questions in the comments below. I love hearing from you!

✨ Hashtags✨
#ScaledDotproductAttention #DeepLearning #campusx 

⌚Time Stamps⌚

00:00 - Intro
00:45 - Revision
05:00 - The Why
07:25 - The What
42:32 - Summarizing the concept
49:49 - Outro",https://i.ytimg.com/vi/r7mAt0iVqwo/maxresdefault.jpg,CampusX,119826,6426,691,3042,50.7,50:42,"50 Minutes, 42 Seconds",2024-03-01T13:50:43,https://www.youtube.com/watch?v=r7mAt0iVqwo,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]","[#campusx, #ScaledDotproductAttention, #DeepLearning]",[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in/s/store, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes]"
Self Attention Geometric Intuition | How to Visualize Self Attention | CampusX,"Visualizing Self Attention offers insights into how attention weights are computed and distributed across input tokens. By understanding the geometric interpretation, we can perceive how attention mechanisms dynamically focus on relevant information during processing. Learn how to visualize Self Attention to gain deeper insights into model behavior and interpretability.

Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

============================
Did you like my teaching style?
Check my affordable mentorship program at : https://learnwith.campusx.in
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
E-mail us at support@campusx.in

✨ Hashtags✨
#SelfAttention #DeepLearning #CampusX

⌚Time Stamps⌚

00:00 - Intro
01:19 - Recap
04:40 - Visualizing data into 2D
06:20 - Geometric Intuition
20:40 - Outro",https://i.ytimg.com/vi/5ZgGuujZSbs/maxresdefault.jpg,CampusX,79701,4795,276,1252,20.87,20:52,"20 Minutes, 52 Seconds",2024-03-09T03:20:21,https://www.youtube.com/watch?v=5ZgGuujZSbs,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]","[#CampusX, #SelfAttention, #DeepLearning]",[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes]"
"Why is Self Attention called ""Self""? | Self Attention Vs Luong Attention in Depth Lecture | CampusX","The term ""self"" in ""self-attention"" refers to the fact that the attention mechanism is applied to the same sequence or input, rather than relating an input to an output sequence. In other words, self-attention allows the model to learn about the relationships and dependencies within a single sequence, such as a sentence in natural language processing or a sequence of images in computer vision. This is in contrast to traditional attention mechanisms, which often involve conditioning on the output sequence or comparing the input to a separate reference sequence.

Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

============================
Did you like my teaching style?
Check my affordable mentorship program at : https://learnwith.campusx.in
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
E-mail us at support@campusx.in

✨ Hashtags✨
#SelfAttention #DeepLearning #CampusX

⌚Time Stamps⌚

00:00 - Intro
01:40 - How is Self Attention is an ""Attention"" Mechanism?
03:30 - Quick Recap
12:17 - How is self attention similar to Bahdanau & Luong Attention?
21:27 - Why is it called ""Self"" Attention?
22:00 - Outro",https://i.ytimg.com/vi/o4ZVA0TuDRg/maxresdefault.jpg,CampusX,64936,4274,216,1355,22.58,22:35,"22 Minutes, 35 Seconds",2024-03-13T12:28:56,https://www.youtube.com/watch?v=o4ZVA0TuDRg,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]","[#CampusX, #SelfAttention, #DeepLearning]",[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes]"
What is Multi-head Attention in Transformers | Multi-head Attention v Self Attention | Deep Learning,"Multi-head Attention enhances the expressiveness and representational capacity of Transformers by allowing the model to attend to different parts of the input data simultaneously. By utilizing multiple attention heads, the model can capture diverse patterns and relationships in the data, enabling more effective information processing and feature extraction. This mechanism enhances the model's ability to handle complex sequences and tasks in natural language processing and other domains.

Viz Tool - https://colab.research.google.com/drive/1hXIQ77A4TYS4y3UthWF-Ci7V7vVUoxmQ#scrollTo=YLAhBxDSScmV

Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

============================
Did you like my teaching style?
Check my affordable mentorship program at : https://learnwith.campusx.in
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
E-mail us at support@campusx.in

✨ Hashtags✨
#Datascience #NLP #Chatgpt #CampusX #Multiheadattention

⌚Time Stamps⌚

00:00 - Intro
01:05 - Recap - Self Attention
06:33 - The problem with Self attention
11:20 - How does multi head attention work?
19:55 - How is Multi Head attention applied?
27:37 - Multi head attention visualization",https://i.ytimg.com/vi/bX2QwpjsmuA/maxresdefault.jpg,CampusX,106880,5300,203,2307,38.45,38:27,"38 Minutes, 27 Seconds",2024-04-15T14:12:00,https://www.youtube.com/watch?v=bX2QwpjsmuA,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]","[#Datascience, #Multiheadattention, #NLP, #Chatgpt, #scrollTo, #CampusX]",[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes, https://colab.research.google.com/drive/1hXIQ77A4TYS4y3UthWF-Ci7V7vVUoxmQ#scrollTo=YLAhBxDSScmV]"
Positional Encoding in Transformers | Deep Learning | CampusX,"Positional Encoding is a technique used in transformers to inject information about the position of tokens in a sequence. Since transformers lack inherent sequence order awareness, positional encodings enable the model to capture the order of words, crucial for understanding context. These encodings are added to the input embeddings, allowing the model to process and learn relationships based on token positions.

Blog link - https://blog.timodenk.com/linear-relationships-in-the-transformers-positional-encoding/

Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

============================
Did you like my teaching style?
Check my affordable mentorship program at : https://learnwith.campusx.in
DSMP FAQ: https://docs.google.com/document/d/1OsMe9jGHoZS67FH8TdIzcUaDWuu5RAbCbBKk2cNq6Dk/edit#heading=h.gvv0r2jo3vjw
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
E-mail us at support@campusx.in

✨ Hashtags✨
#datascience #positionalencoding #campusx #deeplearning 

⌚Time Stamps⌚

00:00 - Intro
01:18 - Why Positional encoding is required?
07:58 - Proposing a simple solution
22:17 - The sine function as a solution
34:26 - Explaining Positional encoding
55:25 - Interesting Observations
01:04:06 - Mind blowing solution
01:10:13 - Blog for mathematical intuition
01:12:45 - Outro",https://i.ytimg.com/vi/GeoQBNNqIbM/maxresdefault.jpg,CampusX,120512,7094,475,4395,73.25,1:13:15,"1 Hours, 13 Minutes, 15 Seconds",2024-05-24T05:01:12,https://www.youtube.com/watch?v=GeoQBNNqIbM,[],"[#datascience, #campusx, #positionalencoding, #heading, #deeplearning]",[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://docs.google.com/document/d/1OsMe9jGHoZS67FH8TdIzcUaDWuu5RAbCbBKk2cNq6Dk/edit#heading=h.gvv0r2jo3vjw, https://blog.timodenk.com/linear-relationships-in-the-transformers-positional-encoding/, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes]"
Layer Normalization in Transformers | Layer Norm Vs Batch Norm,"Layer Normalization is a technique used to stabilize and accelerate the training of transformers by normalizing the inputs across the features. It adjusts and scales the activations, ensuring consistent output distributions. This helps in reducing training time and improving model performance, making it a key component in transformer architectures.

Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

============================
Did you like my teaching style?
Check my affordable mentorship program at : https://learnwith.campusx.in
DSMP FAQ: https://docs.google.com/document/d/1OsMe9jGHoZS67FH8TdIzcUaDWuu5RAbCbBKk2cNq6Dk/edit#heading=h.gvv0r2jo3vjw
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
E-mail us at support@campusx.in

✨ Hashtags✨
#deeplearning #campusx #transformers #transformerarchitechture

⌚Time Stamps⌚

00:00 - Intro
02:20 - What is Normalization
03:50 - What do we normalize?
05:30 - Benefits of Normalization in DL
07:10 - Internal Covariate Shift
12:49 - Batch Normalization Revision
22:56 - Why don't we use Batch Norm in Transformers?
38:25 - How does Layer Normalization works?
43:00 - Layer Normalization in Transformer",https://i.ytimg.com/vi/qti0QPdaelg/maxresdefault.jpg,CampusX,93256,4240,220,2817,46.95,46:57,"46 Minutes, 57 Seconds",2024-06-07T02:16:18,https://www.youtube.com/watch?v=qti0QPdaelg,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]","[#transformers, #campusx, #deeplearning, #heading, #transformerarchitechture]",[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://docs.google.com/document/d/1OsMe9jGHoZS67FH8TdIzcUaDWuu5RAbCbBKk2cNq6Dk/edit#heading=h.gvv0r2jo3vjw, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes]"
Transformer Architecture | Part 1 Encoder Architecture | CampusX,"The Encoder in transformer architecture processes input sequences by applying layers of multi-head self-attention and feed-forward networks. Each layer consists of self-attention mechanisms followed by layer normalization and feed-forward neural networks. This architecture enables the model to capture complex patterns and relationships in the input data, facilitating tasks like language translation and text summarization.

Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

============================
Did you like my teaching style?
Check my affordable mentorship program at : https://learnwith.campusx.in
DSMP FAQ: https://docs.google.com/document/d/1OsMe9jGHoZS67FH8TdIzcUaDWuu5RAbCbBKk2cNq6Dk/edit#heading=h.gvv0r2jo3vjw
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
Slide into our DMs: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
E-mail us at support@campusx.in

✨ Hashtags✨
#campusx #deeplearning #transformers 

⌚Time Stamps⌚

00:00 - Intro
02:36 - Recap/Prerequisite
05:10 - Understanding Architecture
13:02 - Encoder Architecture
28:50 - Encoder - Feed Forward Network
41:39 - Some Questions
54:45 - Outro",https://i.ytimg.com/vi/Vs87qcdm8l0/maxresdefault.jpg,CampusX,113826,5114,324,3298,54.97,54:58,"54 Minutes, 58 Seconds",2024-07-10T03:16:41,https://www.youtube.com/watch?v=Vs87qcdm8l0,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]","[#campusx, #heading, #deeplearning, #transformers]",[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://docs.google.com/document/d/1OsMe9jGHoZS67FH8TdIzcUaDWuu5RAbCbBKk2cNq6Dk/edit#heading=h.gvv0r2jo3vjw, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes]"
Masked Self Attention | Masked Multi-head Attention in Transformer | Transformer Decoder,"Masked Multi-head Attention is used in transformer models to ensure that each token in a sequence only attends to previous tokens and itself, not future tokens. This masking is essential for autoregressive tasks like language generation, enabling the model to generate sequences one step at a time without peeking ahead. By employing multiple attention heads, the model captures diverse contextual information while maintaining the sequential integrity.

Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

============================
Did you like my teaching style?
Check my affordable mentorship program at : https://learnwith.campusx.in
DSMP FAQ: https://docs.google.com/document/d/1OsMe9jGHoZS67FH8TdIzcUaDWuu5RAbCbBKk2cNq6Dk/edit#heading=h.gvv0r2jo3vjw
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
Slide into our DMs: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
E-mail us at support@campusx.in

⌚Time Stamps⌚

00:00 - Intro
00:46 - Recap
05:25 - Autoregressive Models
17:57 - Transformer as an Autoregressive Model - Proof of concept
35:25 - The problem in Parellelizing
49:47 - Answering the Problem
01:00:15 - Outro",https://i.ytimg.com/vi/m6onaKFzF94/maxresdefault.jpg,CampusX,88411,5800,355,3654,60.9,1:00:54,"1 Hours, 0 Minutes, 54 Seconds",2024-07-26T05:48:36,https://www.youtube.com/watch?v=m6onaKFzF94,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]",[#heading],[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://docs.google.com/document/d/1OsMe9jGHoZS67FH8TdIzcUaDWuu5RAbCbBKk2cNq6Dk/edit#heading=h.gvv0r2jo3vjw, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes]"
Cross Attention in Transformers | 100 Days Of Deep Learning | CampusX,"Cross Attention is a mechanism in transformer models where the attention is applied between different sequences, typically between the output of one layer and the input of another. It allows the model to focus on relevant parts of the input sequence while generating output, making it crucial in tasks like translation, where the decoder attends to the encoder's output to generate accurate translations.

Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

============================
Did you like my teaching style?
Check my affordable mentorship program at : https://learnwith.campusx.in
DSMP FAQ: https://docs.google.com/document/d/1OsMe9jGHoZS67FH8TdIzcUaDWuu5RAbCbBKk2cNq6Dk/edit#heading=h.gvv0r2jo3vjw
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
Slide into our DMs: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
E-mail us at support@campusx.in

⌚Time Stamps⌚

00:00 - Plan Of Action
03:11 - What is Cross attention
11:35 - The ""HOW"" of Cross attention
12:45 - Self Attention vs Cross Attention(Input)
15:02 - Self Attention vs Cross Attention (Processing)
24:18 - Self Attention vs Cross Attention (Output)
29:01 - Cross Attention vs Bahdanau/Luang Attention
32:00 - Use Cases",https://i.ytimg.com/vi/smOnJtCevoU/maxresdefault.jpg,CampusX,71650,3503,166,2047,34.12,34:07,"34 Minutes, 7 Seconds",2024-08-13T11:15:38,https://www.youtube.com/watch?v=smOnJtCevoU,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]",[#heading],[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://docs.google.com/document/d/1OsMe9jGHoZS67FH8TdIzcUaDWuu5RAbCbBKk2cNq6Dk/edit#heading=h.gvv0r2jo3vjw, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes]"
Transformer Decoder Architecture | Deep Learning | CampusX,"The Decoder in a transformer architecture generates output sequences by attending to both the previous tokens (via masked self-attention) and the encoder’s output (via cross-attention). Each decoder layer consists of multi-head self-attention, cross-attention, and feed-forward layers. This structure allows the model to generate coherent sequences by considering both past outputs and relevant input context, making it effective for tasks like text generation and translation.

Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

============================
Did you like my teaching style?
Check my affordable mentorship program at : https://learnwith.campusx.in
DSMP FAQ: https://docs.google.com/document/d/1OsMe9jGHoZS67FH8TdIzcUaDWuu5RAbCbBKk2cNq6Dk/edit#heading=h.gvv0r2jo3vjw
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
Slide into our DMs: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
E-mail us at support@campusx.in

⌚Time Stamps⌚

00:00 - Plan of Attack
02:22 - Simplified View
10:10 - Deep Dive into Architecture",https://i.ytimg.com/vi/DI2_hrAulYo/maxresdefault.jpg,CampusX,76057,3693,199,2906,48.43,48:26,"48 Minutes, 26 Seconds",2024-08-22T20:02:39,https://www.youtube.com/watch?v=DI2_hrAulYo,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]",[#heading],[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://docs.google.com/document/d/1OsMe9jGHoZS67FH8TdIzcUaDWuu5RAbCbBKk2cNq6Dk/edit#heading=h.gvv0r2jo3vjw, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes]"
